Date,AMZN,GOOGL,AAPL,NFLX,MSFT
,AMZN,GOOGL,AAPL,NFLX,MSFT
2023-02-08,100.05000305175781,99.37000274658203,151.9199981689453,366.8299865722656,266.7300109863281
2023-02-09,98.23999786376953,95.01000213623047,150.8699951171875,362.5,263.6199951171875
2023-02-10,97.61000061035156,94.56999969482422,151.00999450683594,347.3599853515625,263.1000061035156
2023-02-13,99.54000091552734,94.61000061035156,153.85000610351562,358.57000732421875,271.32000732421875
2023-02-14,99.69999694824219,94.68000030517578,153.1999969482422,359.9599914550781,272.1700134277344
2023-02-15,101.16000366210938,96.94000244140625,155.3300018310547,361.4200134277344,269.32000732421875
2023-02-16,98.1500015258789,95.51000213623047,153.7100067138672,350.7099914550781,262.1499938964844
2023-02-17,97.19999694824219,94.3499984741211,152.5500030517578,347.9599914550781,258.05999755859375
2023-02-21,94.58000183105469,91.79000091552734,148.47999572753906,337.5,252.6699981689453
2023-02-22,95.79000091552734,91.6500015258789,148.91000366210938,334.8800048828125,251.50999450683594
2023-02-23,95.81999969482422,90.88999938964844,149.39999389648438,323.6499938964844,254.77000427246094
2023-02-24,93.5,89.12999725341797,146.7100067138672,317.1499938964844,249.22000122070312
2023-02-27,93.76000213623047,89.87000274658203,147.9199981689453,323.0299987792969,250.16000366210938
2023-02-28,94.2300033569336,90.05999755859375,147.41000366210938,322.1300048828125,249.4199981689453
2023-03-01,92.16999816894531,90.36000061035156,145.30999755859375,313.4800109863281,246.27000427246094
2023-03-02,92.12999725341797,92.0,145.91000366210938,311.8800048828125,251.11000061035156
2023-03-03,94.9000015258789,93.6500015258789,151.02999877929688,315.17999267578125,255.2899932861328
2023-03-06,93.75,95.12999725341797,153.8300018310547,312.0299987792969,256.8699951171875
2023-03-07,93.55000305175781,93.86000061035156,151.60000610351562,308.4700012207031,254.14999389648438
2023-03-08,93.91999816894531,94.25,152.8699951171875,311.7900085449219,253.6999969482422
2023-03-09,92.25,92.31999969482422,150.58999633789062,297.7799987792969,252.32000732421875
2023-03-10,90.7300033569336,90.62999725341797,148.5,292.760009765625,248.58999633789062
2023-03-13,92.43000030517578,91.11000061035156,150.47000122070312,293.510009765625,253.9199981689453
2023-03-14,94.87999725341797,93.97000122070312,152.58999633789062,294.94000244140625,260.7900085449219
2023-03-15,96.19999694824219,96.11000061035156,152.99000549316406,303.7900085449219,265.44000244140625
2023-03-16,100.04000091552734,100.31999969482422,155.85000610351562,310.05999755859375,276.20001220703125
2023-03-17,98.94999694824219,101.62000274658203,155.0,303.5,279.42999267578125
2023-03-20,97.70999908447266,101.22000122070312,157.39999389648438,305.1300048828125,272.2300109863281
2023-03-21,100.61000061035156,104.91999816894531,159.27999877929688,305.7900085449219,273.7799987792969
2023-03-22,98.69999694824219,103.37000274658203,157.8300018310547,293.8999938964844,272.2900085449219
2023-03-23,98.70999908447266,105.5999984741211,158.92999267578125,320.3699951171875,277.6600036621094
2023-03-24,98.12999725341797,105.44000244140625,160.25,328.3900146484375,280.57000732421875
2023-03-27,98.04000091552734,102.45999908447266,158.27999877929688,327.6600036621094,276.3800048828125
2023-03-28,97.23999786376953,101.02999877929688,157.64999389648438,323.5199890136719,275.2300109863281
2023-03-29,100.25,101.38999938964844,160.77000427246094,332.0299987792969,280.510009765625
2023-03-30,102.0,100.88999938964844,162.36000061035156,338.42999267578125,284.04998779296875
2023-03-31,103.29000091552734,103.7300033569336,164.89999389648438,345.4800109863281,288.29998779296875
2023-04-03,102.41000366210938,104.36000061035156,166.1699981689453,348.2799987792969,287.2300109863281
2023-04-04,103.94999694824219,104.72000122070312,165.6300048828125,346.75,287.17999267578125
2023-04-05,101.0999984741211,104.47000122070312,163.75999450683594,342.3500061035156,284.3399963378906
2023-04-06,102.05999755859375,108.41999816894531,164.66000366210938,339.3299865722656,291.6000061035156
2023-04-10,102.16999816894531,106.44000244140625,162.02999877929688,338.989990234375,289.3900146484375
2023-04-11,99.91999816894531,105.3499984741211,160.8000030517578,338.2099914550781,282.8299865722656
2023-04-12,97.83000183105469,104.63999938964844,160.10000610351562,331.0299987792969,283.489990234375
2023-04-13,102.4000015258789,107.43000030517578,165.55999755859375,346.19000244140625,289.8399963378906
2023-04-14,102.51000213623047,108.87000274658203,165.2100067138672,338.6300048828125,286.1400146484375
2023-04-17,102.73999786376953,105.97000122070312,165.22999572753906,332.7200012207031,288.79998779296875
2023-04-18,102.30000305175781,104.5,166.47000122070312,333.70001220703125,288.3699951171875
2023-04-19,104.30000305175781,104.18000030517578,167.6300048828125,323.1199951171875,288.45001220703125
2023-04-20,103.80999755859375,105.29000091552734,166.64999389648438,325.3500061035156,286.1099853515625
2023-04-21,106.95999908447266,105.41000366210938,165.02000427246094,327.9800109863281,285.760009765625
2023-04-24,106.20999908447266,105.97000122070312,165.3300018310547,329.0199890136719,281.7699890136719
2023-04-25,102.56999969482422,103.8499984741211,163.77000427246094,322.54998779296875,275.4200134277344
2023-04-26,104.9800033569336,103.70999908447266,163.75999450683594,321.1499938964844,295.3699951171875
2023-04-27,109.81999969482422,107.58999633789062,168.41000366210938,325.8500061035156,304.8299865722656
2023-04-28,105.44999694824219,107.33999633789062,169.67999267578125,329.92999267578125,307.260009765625
2023-05-01,102.05000305175781,107.19999694824219,169.58999633789062,324.1199951171875,305.55999755859375
2023-05-02,103.62999725341797,105.31999969482422,168.5399932861328,317.54998779296875,305.4100036621094
2023-05-03,103.6500015258789,105.41000366210938,167.4499969482422,319.29998779296875,304.3999938964844
2023-05-04,104.0,104.69000244140625,165.7899932861328,320.7799987792969,305.4100036621094
2023-05-05,105.66000366210938,105.56999969482422,173.57000732421875,322.760009765625,310.6499938964844
2023-05-08,105.83000183105469,107.7699966430664,173.5,331.2099914550781,308.6499938964844
2023-05-09,106.62000274658203,107.3499984741211,171.77000427246094,332.1400146484375,307.0
2023-05-10,110.19000244140625,111.75,173.55999755859375,335.4200134277344,312.30999755859375
2023-05-11,112.18000030517578,116.56999969482422,173.75,344.760009765625,310.1099853515625
2023-05-12,110.26000213623047,117.51000213623047,172.57000732421875,339.8900146484375,308.9700012207031
2023-05-15,111.19999694824219,116.51000213623047,172.07000732421875,335.8900146484375,309.4599914550781
2023-05-16,113.4000015258789,119.51000213623047,172.07000732421875,333.75,311.739990234375
2023-05-17,115.5,120.83999633789062,172.69000244140625,339.9599914550781,314.0
2023-05-18,118.1500015258789,122.83000183105469,175.0500030517578,371.2900085449219,318.5199890136719
2023-05-19,116.25,122.76000213623047,175.16000366210938,365.3599853515625,318.3399963378906
2023-05-22,115.01000213623047,125.05000305175781,174.1999969482422,363.010009765625,321.17999267578125
2023-05-23,114.98999786376953,122.55999755859375,171.55999755859375,355.989990234375,315.260009765625
2023-05-24,116.75,120.9000015258789,171.83999633789062,364.8500061035156,313.8500061035156
2023-05-25,115.0,123.4800033569336,172.99000549316406,359.0,325.9200134277344
2023-05-26,120.11000061035156,124.61000061035156,175.42999267578125,378.8800048828125,332.8900146484375
2023-05-30,121.66000366210938,123.66999816894531,177.3000030517578,392.9800109863281,331.2099914550781
2023-05-31,120.58000183105469,122.87000274658203,177.25,395.2300109863281,328.3900146484375
2023-06-01,122.7699966430664,123.72000122070312,180.08999633789062,403.1300048828125,332.5799865722656
2023-06-02,124.25,124.66999816894531,180.9499969482422,400.4700012207031,335.3999938964844
2023-06-05,125.30000305175781,126.01000213623047,179.5800018310547,403.5400085449219,335.94000244140625
2023-06-06,126.61000061035156,127.30999755859375,179.2100067138672,399.2900085449219,333.67999267578125
2023-06-07,121.2300033569336,122.5,177.82000732421875,399.7699890136719,323.3800048828125
2023-06-08,124.25,122.13999938964844,180.57000732421875,409.3699951171875,325.260009765625
2023-06-09,123.43000030517578,122.2300033569336,180.9600067138672,420.0199890136719,326.7900085449219
2023-06-12,126.56999969482422,123.63999938964844,183.7899932861328,423.9700012207031,331.8500061035156
2023-06-13,126.66000366210938,123.83000183105469,183.30999755859375,435.7300109863281,334.2900085449219
2023-06-14,126.41999816894531,123.66999816894531,183.9499969482422,440.8599853515625,337.3399963378906
2023-06-15,127.11000061035156,125.08999633789062,186.00999450683594,445.2699890136719,348.1000061035156
2023-06-16,125.48999786376953,123.52999877929688,184.9199981689453,431.9599914550781,342.3299865722656
2023-06-20,125.77999877929688,123.0999984741211,185.00999450683594,434.70001220703125,338.04998779296875
2023-06-21,124.83000183105469,120.55000305175781,183.9600067138672,424.45001220703125,333.55999755859375
2023-06-22,130.14999389648438,123.1500015258789,187.0,422.4800109863281,339.7099914550781
2023-06-23,129.3300018310547,122.33999633789062,186.67999267578125,424.0199890136719,335.0199890136719
2023-06-26,127.33000183105469,118.33999633789062,185.27000427246094,415.94000244140625,328.6000061035156
2023-06-27,129.17999267578125,118.33000183105469,188.05999755859375,417.0799865722656,334.57000732421875
2023-06-28,129.0399932861328,120.18000030517578,189.25,429.8399963378906,335.8500061035156
2023-06-29,127.9000015258789,119.0999984741211,189.58999633789062,428.239990234375,335.04998779296875
2023-06-30,130.36000061035156,119.69999694824219,193.97000122070312,440.489990234375,340.5400085449219
2023-07-03,130.22000122070312,119.9000015258789,192.4600067138672,441.44000244140625,337.989990234375
2023-07-05,130.3800048828125,121.75,191.3300018310547,445.8999938964844,338.1499938964844
2023-07-06,128.36000061035156,120.11000061035156,191.80999755859375,438.8399963378906,341.2699890136719
2023-07-07,129.77999877929688,119.4800033569336,190.67999267578125,438.1000061035156,337.2200012207031
2023-07-10,127.12999725341797,116.44999694824219,188.61000061035156,441.7099914550781,331.8299865722656
2023-07-11,128.77999877929688,117.13999938964844,188.0800018310547,440.2099914550781,332.4700012207031
2023-07-12,130.8000030517578,118.93000030517578,189.77000427246094,444.04998779296875,337.20001220703125
